Ticker,Name
510230.SS,Guotai Asset Management - Guotai SSE 180 Financial Index ETF
519801.SS,CHINA ASSET MGT CO HUAXIA MARGI
519800.SS,CHINA ASSET MGT CO HUAXIA MARGI
519119.SS,AXA SPDB INVESTMENT MANAGERS CO
511900.SS,Fullgoal Shou Yi Bao Exchange Traded Money Market Fund
511960.SS,HARVEST FUND MGMT INSTI EXPRESS
603919.SS,Jinhui
512010.SS,E FUND MANAGEMENT E FUND CSI 30
510510.SS,GF Fund Management - CSI 500 ETF Fund
510520.SS,Lion CSI 500 Index Fund
518880.SS,Huaan Yifu Gold Exchange Traded Fund
511860.SS,Bosera Asset Management Co. - Security Department Real Time Traded Money Market Fund
510710.SS,Bosera SSE50 Index ETF Fund
512600.SS,Harvest Fund Management - CSI Consumer Staples Fund
512220.SS,Invesco Great Wall CSI TMT 150 Index ETF
511220.SS,"HFT Investment Management Co., Ltd. - SSE Pledge Urban Investment Bond Fund"
513600.SS,China Southern Hang Seng Index Exchange Traded Fund
505888.SS,Harvest Yuanhe Direct Enclosed Mixed Sponsor Securities Investment Fund
513660.SS,CHINA SOUTHERN FUN CHINA AMC SH
502002.SS,Western Leadbank CSI 500 Equal Weight Index Graded Securities Fund
603066.SS,Inform
501000.SS,G Fund Xinxin Flexible Disposition Mixed Securities Investment Fund
502010.SS,E Fund Management - CSI All Share Financial Fund
502058.SS,GF Fund Managment Co. - CSI Healthcare Index Fund
502053.SS,Changsheng CSI All-Share Index Securities Companies Index Grading Securities Investment Fund
502005.SS,E Fund National Defense Industry Index Grading Securities Investment Fund
502008.SS,E Fund State-Owned Enterprise Reform Index Grading Securities Investment Fund
502042.SS,Changsheng SSE 50 Index Grading Securities Investment Fund
502011.SS,E Fund Management - Securities Index Classified Fund
502022.SS,Guojin General SSE 50 Index Classified Fund
502020.SS,Guojin General SSE 50 Index Classified Fund
502012.SS,E Fund Management - Securities Index Classified Fund
502054.SS,Changsheng CSI All-Share Index Securities Companies Index Grading Securities Investment Fund
502056.SS,GF Fund Managment Co. - CSI Healthcare Index Fund
502021.SS,Guojin General SSE 50 Index Classified Fund
603520.SS,Starry
502057.SS,GF Fund Managment Co. - CSI Healthcare Index Fund
601155.SS,Future Land
501001.SS,Caitong Multi-Strategy Selected Mixed Securities Investment Fund
502007.SS,E Fund State-Owned Enterprise Reform Index Grading Securities Investment Fund
502041.SS,Changsheng SSE 50 Index Grading Securities Investment Fund
502003.SS,E Fund National Defense Industry Index Grading Securities Investment Fund
502023.SS,Penghua CNI Ferrous Metals Index Grading Securities Investment Fund
502055.SS,Changsheng CSI All-Share Index Securities Companies Index Grading Securities Investment Fund
510580.SS,E Fund CSI 500 Exchange Traded Fund
502024.SS,Penghua CNI Ferrous Metals Index Grading Securities Investment Fund
502040.SS,Changsheng SSE 50 Index Grading Securities Investment Fund
502025.SS,Penghua CNI Ferrous Metals Index Grading Securities Investment Fund
502026.SS,Penghua New Silk Road Index Grading Securities Investment Fund
502028.SS,Penghua New Silk Road Index Grading Securities Investment Fund
502004.SS,E Fund National Defense Industry Index Grading Securities Investment Fund
502027.SS,Penghua New Silk Road Index Grading Securities Investment Fund
603027.SS,"Qianhe Condiment and Food Co., Ltd."
511820.SS,Penghua Fund Management Co Ltd - Profit Added Traded Money Market Fund
502006.SS,E Fund State-Owned Enterprise Reform Index Grading Securities Investment Fund
512510.SS,Huatai - PineBridge CSI 500 ETF
502038.SS,Da Cheng CSI Internet Financial Index Grading Securities Investment Fund
502036.SS,Da Cheng CSI Internet Financial Index Grading Securities Investment Fund
510360.SS,GF SSE-SZSE 300 Tradable Open-end Index Fund
502037.SS,Da Cheng CSI Internet Financial Index Grading Securities Investment Fund
510290.SS,SSE 380 Index ETF
601988.SS,BANK OF CHINA
601398.SS,ICBC
600640.SS,BTH
600635.SS,DZUG
600027.SS,HDPI
900932.SS,LJZ
601998.SS,CNCB
601808.SS,COSL
601006.SS,Daqin Railway
600809.SS,Shanxi Fen Wine
600618.SS,SCAC
600519.SS,KWEICHOW MOUTAI
600426.SS,Hualu-Hengsheng
600180.SS,CCS
600104.SS,SAIC MOTOR
600079.SS,HWHG
600036.SS,CMB
600029.SS,CSN
600015.SS,HUAXIA BANK
900930.SS,SHPTE
900922.SS,SMEG
900918.SS,SYP
900915.SS,ZLC
900907.SS,"PENGQI CO.,LTD"
603838.SS,Sitong
603729.SS,OBM
603398.SS,banbao
603366.SS,SOLAREAST CORPORATION
603318.SS,Energas
603268.SS,SONGFA
603188.SS,Yabang
603168.SS,SPAS
603108.SS,Runda Medical
603003.SS,Shanghai Lonyer
601996.SS,Fenglin Group
601939.SS,CCB
601818.SS,CEB BANK
601801.SS,WANXIN MEDIA
601799.SS,"Xingyu Co.,Ltd."
601788.SS,EBSCN
601766.SS,CRRC
601717.SS,ZMJ
601677.SS,Mtalco
601628.SS,China Life
601618.SS,MCC
601600.SS,CHALCO
601588.SS,BEIJING NORTH STAR
601558.SS,SINOVEL
601555.SS,SCS
601258.SS,PD Group
601169.SS,BOB
601166.SS,Industrial Bank
601118.SS,HAINAN RUBBER GROUP
601111.SS,AIR CHINA
601100.SS,JSHL
601098.SS,CNS
601088.SS,China Shenhua
601028.SS,YLSP
601018.SS,NZP
601012.SS,LONGi
600999.SS,CMS
600993.SS,MYL
600990.SS,Sun Create
600988.SS,CHIFENG GOLD
600983.SS,Whirlpool
600967.SS,First Machinery
600965.SS,Fortune
600959.SS,JSCN
600893.SS,AECC AP
600892.SS,DS CULTURE
600890.SS,CRED HOLDING
600889.SS,NCFC
600875.SS,DEC
600858.SS,INZONE GROUP
600857.SS,NBZB
600841.SS,SDEC
600826.SS,LANSHENG
600825.SS,Xinhua Media
600824.SS,YIMIN GROUP
600822.SS,SMTC
600819.SS,SYP
600812.SS,NCPC
600805.SS,Yueda Inv.
600797.SS,Insigma
600792.SS,YNCE
600790.SS,L&T City
600789.SS,LKPC
600770.SS,JSZY
600765.SS,AVICHM
600756.SS,ISS
600750.SS,JZYY
600744.SS,DHEP
600742.SS,FW
600741.SS,HASCO
600738.SS,LZMB
600737.SS,Cofco Sugar
600736.SS,SZNH
600719.SS,DTPC
600706.SS,QJCT
600703.SS,SANAN
600695.SS,GIG
600694.SS,DS
600684.SS,GZPR
600681.SS,Bestsun Energy
600680.SS,SHPTE
600677.SS,AEROCOM
600671.SS,TMSP
600662.SS,Qiangsheng Holding
600649.SS,SMI Holding
600641.SS,SWEC
600633.SS,ZDDC
600629.SS,Arcplus
600626.SS,SD
600605.SS,HUITONG ENERGY
600600.SS,Tsingtao Brewery
600592.SS,LS BEARINGS
600588.SS,Yonyou
600583.SS,COOEC
600572.SS,CONBA
600570.SS,Hundsun Technologies Inc.
600549.SS,"Xiamen Tungsten Co., Ltd."
600545.SS,"Xinjiang Urban Construction (Group) Co., Ltd"
600535.SS,"Tasly Pharmaceutical Group Co., Ltd."
600521.SS,"Zhejiang Huahai Pharmaceutical Co., Ltd."
600503.SS,"Deluxe Family Co., Ltd."
600498.SS,"Fiberhome Telecommunication Technologies Co., Ltd."
600462.SS,"Shenzhen Geoway Co., Ltd."
600452.SS,"Chongqing Fuling Electric Power Industrial Co., Ltd."
600444.SS,"Sinomach General Machinery Science & Technology Co., Ltd."
600438.SS,"Tongwei Co.,Ltd"
600422.SS,"KPC Pharmaceuticals, Inc."
600418.SS,"Anhui Jianghuai Automobile Group Corp.,Ltd."
600415.SS,"Zhejiang China Commodities City Group Co., Ltd."
600400.SS,"Jiangsu Hongdou Industrial Co., Ltd"
600395.SS,"Guizhou Panjiang Refined Coal Co., Ltd."
600377.SS,Jiangsu Expressway Company Limited
600358.SS,"China United Travel Co.,Ltd"
600356.SS,"Mudanjiang Hengfeng Paper Co., Ltd."
600351.SS,"Yabao Pharmaceutical Group Co., Ltd"
600350.SS,SDHS
600345.SS,YCIG
600337.SS,MIHF
600335.SS,Sinomach Auto
600320.SS,ZPMC
600309.SS,wanhua
600308.SS,SDHT
600305.SS,Hengshun Vinegar
600302.SS,TYPICAL
600295.SS,ERDOS
600292.SS,SPICYD
600291.SS,XSSYIM
600283.SS,QJSL
600282.SS,Nisco
600271.SS,AISINO CORP
600267.SS,HISUN
600255.SS,Kingswood
600247.SS,Chengcheng Group
600241.SS,SDWH
600240.SS,BJHY
600233.SS,YTO
600216.SS,ZMC
600213.SS,YXMC
600207.SS,ACHT
600197.SS,YLT
600196.SS,Fosun Pharma
600190.SS,JZP
600177.SS,Youngor
600172.SS,HHWW
600171.SS,Shanghai Belling
600168.SS,WHKG
600167.SS,Luenmei
600166.SS,FOTON
600152.SS,VEKEN ELITE
600148.SS,CCYD
600136.SS,DDMC
600135.SS,"LUCKY FILM CO.,LTD."
600132.SS,CBC
600131.SS,SMHC
600127.SS,JINJIAN CEREALS INDUSTRY
600123.SS,SLSVC
600111.SS,CNRE
600088.SS,CTV Media
600086.SS,EASTERN GOLD JADE
600066.SS,YTCO
600056.SS,China Meheco
600055.SS,WDM
600054.SS,HSTD
600053.SS,JD Capital
600038.SS,Avicopter
600031.SS,SANY
600021.SS,SEP
600020.SS,ZHONGYUAN EXPRESSWAY
600018.SS,SIPG
600017.SS,RIZHAO PORT
600016.SS,CMBC
600011.SS,HPI
600010.SS,BSU
600008.SS,BEIJING CAPITAL
600456.SS,Baoti
600105.SS,ETERN
600491.SS,LYCG
600608.SS,SBT
600145.SS,"XinYi Holding Co.,ltd."
601700.SS,"Changshu Fengfan Power Equipment Co., Ltd."
603788.SS,NBGF
603555.SS,Guirenniao
603311.SS,GOLDENSEA
600191.SS,HZSY
600317.SS,YKPLC
600887.SS,YILI
600069.SS,"Henan Yinge Industrial Investment Co.,Ltd."
600536.SS,CS&S
600532.SS,HONGDA MINING
510190.SS,Huaan SSE Industry Top ETF
600978.SS,Yihua Life
600775.SS,NPEC
603696.SS,"Anji Foodstuff Co., Ltd."
603300.SS,HUATIE
600710.SS,CHL
600262.SS,"Inner Mongolia North Hauler Joint Stock Co., Ltd."
601616.SS,SGEG
600393.SS,"Guangzhou Yuetai Group Co., Ltd."
600303.SS,SG AUTOMOTIVE GROUP
600718.SS,NeuSoft
600962.SS,SDICZL
600776.SS,EASTCOM
900935.SS,SYSI
900934.SS,JINJIANG SHARES
600281.SS,TCICL
601899.SS,Zijin Mining
603019.SS,Sugon
600696.SS,Yanshi
900940.SS,GREATTOWN
600060.SS,HXDQ
600185.SS,Gree Real Estate
601311.SS,Camel Group
600319.SS,Yaxing Chemical
601001.SS,DTCIC
600328.SS,LANTAI INDUSTRY
601633.SS,GREAT WALL MOTOR
600509.SS,"Xinjiang Tianfu Energy Co., Ltd."
511890.SS,Invesco Great Wall Transaction Type Money Market Fund
600516.SS,"Fangda Carbon New Material Technology Co., Ltd."
601789.SS,"Ningbo Construction Co., Ltd."
603166.SS,"Guilin Fuda Co.,Ltd."
600520.SS,Zonfa Technology
600232.SS,"Zhejiang Golden Eagle Co., Ltd"
600760.SS,"Zhonghang Heibao Co., Ltd."
600539.SS,"Taiyuan Lionhead Cement Co.,Ltd."
600091.SS,BTTT
600149.SS,LFD
600581.SS,BYIS
600361.SS,BJHLHM
600883.SS,YBTI
600785.SS,XHCG
600163.SS,ZMNY
510310.SS,E Fund CSI300 ETF Feeder Fund
603799.SS,Huayou Cobalt
601000.SS,TSPGC
603993.SS,CMOC
900924.SS,ShangGong Group
510260.SS,Lion SSE Emerging Industries Index ETF
600513.SS,JLPC
600873.SS,MEIHUA BIO、MeiHua Group
600073.SS,SMAC
601519.SS,DZH
600222.SS,TALOPH
600975.SS,NWF
510070.SS,SSE Private-owned Central Enterprises 50 Etf
600795.SS,GDPD
600259.SS,RNM
600439.SS,Rebecca
600886.SS,SDIC Power
600468.SS,BENEFO
603000.SS,People.cn
600421.SS,YANGFAN HOLDING
601991.SS,DATANG POWER
600657.SS,Cinda Real Estate
600575.SS,Wanjiang Logistics
512340.SS,China Southern Fund Management Co Ltd - CSI 500 Raw Materials Index ETF
603778.SS,Qianjing Landscape
600239.SS,YMRD
600475.SS,WHBC
603611.SS,Noblelift
601918.SS,XINJI ENERGY
600781.SS,FRYY
600331.SS,"Hongda Co.,Ltd"
600745.SS,Wingtech
603088.SS,JDM
600771.SS,GuangYuYuan
603077.SS,HBC
601179.SS,China XD
600811.SS,OGI
603023.SS,VITI
600506.SS,XLGF
600231.SS,LING STEEL
600157.SS,WTECL
601208.SS,EMT
600109.SS,"Sinolink Securities Co., Ltd."
600888.SS,XJJW
600576.SS,WANJIA CULTURE
603589.SS,Kouzijiao
600052.SS,ZJGS
600850.SS,"Shanghai East-China Computer Co., Ltd"
600463.SS,Airport Corp
600330.SS,TDG
600782.SS,"Xinyu Iron & Steel Co., Ltd"
600981.SS,High Hope Group
600604.SS,SHIBEI HI-TECH
600654.SS,CSF
601800.SS,China Communications Construction Company Limited
603399.SS,N.C.D
600150.SS,CSSC Holdings
600837.SS,Haitong Securities
600122.SS,Hiteker
601798.SS,Lanpec
600348.SS,YQMY
600485.SS,Xinwei Group
600774.SS,HSGC
601069.SS,WRG
600815.SS,"Xiamen XGMA Machinery Co., Ltd."
600287.SS,JIANGSU SAINTY
600836.SS,Shanghai Jielong Industry Group Corporation Limited
600481.SS,Shuangliang Eco-Energy
600602.SS,INESA Intelligent Tech Inc.
600405.SS,DPC
600764.SS,CSIMI
600100.SS,"Tsinghua Tongfang Co.,Ltd."
600843.SS,ShangGong Group
600712.SS,n.n.store
600969.SS,Chendian International
601669.SS,POWERCHINA Ltd
600894.SS,"Guangzhou Guangri Stock Co.,Ltd."
600298.SS,ANGEL YEAST
600290.SS,HUAYI ELEC
601901.SS,Founder Securities
600512.SS,"Tengda Construction Group Co., Ltd."
600862.SS,Avic Hi-Tech
600594.SS,YiBai PHARMACEUTICAL
600005.SS,"WISCO,Ltd."
600329.SS,TZXP
603698.SS,CECO
600556.SS,Fortune Technology
600369.SS,SWSC
600193.SS,"Shanghai Prosolar Resources Development Co., Ltd"
601225.SS,Shaanxi Coal Industry Company Limited
600355.SS,Routon
900912.SS,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd."
603806.SS,First
600814.SS,"Hangzhou Jiebai Group Co.,Limited."
600367.SS,GZRS
603002.SS,EBEM
600299.SS,Bluestar Adisseo Company
600787.SS,CMST
603866.SS,Toly Bread
603118.SS,Gongjin
600229.SS,QCMC
600026.SS,CSET
600676.SS,SJY.
600313.SS,ZSIG
510210.SS,Hui Tian Fu Shanghai Composite Index Security Investment Fund
600000.SS,SPD BANK
600648.SS,WGQ
600141.SS,Xingfa Group
600372.SS,AVIC AVIONICS
600540.SS,"Xinjiang Sayram Modern Agriculture Co., Ltd"
600218.SS,"Anhui Quanchai Engine Co., Ltd."
900939.SS,"Shanghai Huili Building Materials Co., Ltd."
600169.SS,"Taiyuan Heavy Industry Co., Ltd."
600566.SS,JUMPCAN
603686.SS,Longma Environmental
600332.SS,GYBYS
600423.SS,"Liuzhou Chemical Industry Co., Ltd."
600279.SS,CQGJ
601339.SS,BROS
600155.SS,HBC
600634.SS,Fukong Interactive
600392.SS,SHRC
601007.SS,JINLING HOTEL
900906.SS,ZYD
600360.SS,JSMC
601288.SS,AGRICULTURAL BANK OF CHINA
600769.SS,XLDY
600386.SS,BJBASHI
600023.SS,ZZEPC
600189.SS,JLSG
600987.SS,ZJHM
600076.SS,"Kangxin New Materials Co.,Ltd"
601515.SS,DFP
900936.SS,ERDOS
601636.SS,Kibing
603989.SS,Aihua Group
601218.SS,SINOJIT Technology
600449.SS,NXBM
600371.SS,Wxdoneed
601016.SS,CECWPC
600261.SS,ZHEJIANG YANKON
600867.SS,THDB
601890.SS,AsAc
600336.SS,AUCMA
600061.SS,SDIC Essence
600095.SS,HHTG
900947.SS,ZPMC
600083.SS,BOOK DIGITAL
600757.SS,Changjiang Media
510450.SS,510450.SS
600114.SS,NBTM
600628.SS,SNW
600107.SS,mailyard
600467.SS,HOMEY
519011.SS,FORTIS HAITONG INV MGMNT CO LTD
600984.SS,SCMC
600856.SS,Sinoenergy
600170.SS,SCG
600508.SS,SHANGHAI ENERGY
600478.SS,CORUN
600525.SS,CYG
600715.SS,CIH
600869.SS,Smarter Energy
603026.SS,Shida Shenghua
600614.SS,"PENGQI CO.,LTD"
600729.SS,CBEST
600288.SS,DHKJ
600307.SS,JSHX
900933.SS,HUAXINCEM
603223.SS,Hengtong Logistics
600265.SS,YJFC
603338.SS,Zhejiang Dingli
600823.SS,SMC
600217.SS,CRE
900937.SS,HDECL
600072.SS,CSSC-STC
600067.SS,CITYCHAMP DT
600783.SS,"Luxin Co.,"
601898.SS,CHINA COAL ENERGY
600368.SS,WZJT
600383.SS,Gemdale
600096.SS,YYTH
601038.SS,First Tractor
601003.SS,LIUSTEELCO
600817.SS,HST
600085.SS,TRT
600479.SS,QianJin Pharmaceutical
600187.SS,ICW
603688.SS,Pacific Quartz
600636.SS,3FNM
600997.SS,KEC
600206.SS,GRIAM
600526.SS,FEIDA ENVIRO
600704.SS,Wuchan Zhongda
600973.SS,Baosheng Sci
601186.SS,CRCC
600399.SS,FSSS
603969.SS,Silvery Dragon
600674.SS,SCTE
600917.SS,CQGAS
603703.SS,SY Science&Technology
600697.SS,CCEG
600702.SS,Tuopai Shede
600470.SS,Liuguo Chemical
600138.SS,CYTS
601226.SS,HHI
600518.SS,KMYY
600493.SS,Fynex Textile
603997.SS,NBJF
600063.SS,WWGX
600685.SS,COMEC
603616.SS,HJHS
601965.SS,CAERI
510030.SS,Fortune SG SSE 180 Value ETF
600103.SS,QSZY
600112.SS,TCKG
601929.SS,JiShi Media
600835.SS,SMEIC
600252.SS,ZHONGHENG GROUP
600584.SS,JCET
600724.SS,NINGBO FUDA
600420.SS,Shyndec
511990.SS,Fortune SG Listed Money Market Fund
600080.SS,GINWA
600133.SS,ELHT
600740.SS,SCC
600064.SS,NJGK
600496.SS,CJJG
601107.SS,Sichuan Express
600833.SS,"Shanghai No.1 Pharmacy Co., Ltd."
600486.SS,Yangnong Chemical
600713.SS,NPC
600108.SS,YASHENG GROUP
900938.SS,TIC
900901.SS,INESA-it
600620.SS,SHSTC
600179.SS,Antong Holdings
600050.SS,China unicom
600601.SS,Foundertech
600613.SS,Shenqi
600058.SS,MINLIST
601872.SS,CMES
600980.SS,BgrimmTec
600807.SS,S.T.H
600791.SS,BEH-ZY
600363.SS,Lianovation
512110.SS,HUAAN FUND MANAGEM HUAAN CSI RE
600234.SS,GLCC
603936.SS,BOMIN ELECTRONICS
603009.SS,SHBT
600653.SS,SHENHUA HOLDINGS
601106.SS,CFHI
600068.SS,C.G.G.C
600380.SS,Joincare
600256.SS,GUANGHUI ENERGY
600767.SS,winsan
600796.SS,QJBIOCH
601928.SS,Phoenix Media
600728.SS,PCI-STCL
600459.SS,SPM
600780.SS,Top Energy Company Ltd.Shanxi
603128.SS,CTS Logistics
600831.SS,"Shaanxi Broadcast & TV Network Intermediary (Group) Co.,Ltd."
600698.SS,HNTY
601388.SS,Yechiu Metal Recycling (China) Ltd.
600396.SS,SHYJSHEN
600558.SS,"Atlantic China Welding Consumables, Inc."
600359.SS,"Xinjiang Talimu Agriculture Development Co., Ltd."
600711.SS,"Chengtun Mining Group Co., Ltd."
603306.SS,"HMT (Xiamen) New Technical Materials Co., Ltd"
600280.SS,ZYSC
600226.SS,Huge Leaf
600223.SS,"Lushang Property Co., Ltd."
601009.SS,NJCB
600257.SS,DHGF
600650.SS,JINJIANG INVEST
600571.SS,SUNYARD
603606.SS,ORIENT CABLES
200024.SZ,CMPD
900956.SS,DONGBEI
600249.SS,LMZ
601158.SS,Chongqing Water
600059.SS,GYLS
600803.SS,ENN-EC
600480.SS,LINGYUN CORPORATION
600156.SS,HNHS
600603.SS,GHL
603608.SS,TOPSCORE FASHION
600884.SS,NBSS
600768.SS,NBFB
603618.SS,Hangzhou Cable
900905.SS,LFX
900914.SS,JINJIANG INVEST
600118.SS,China Spacesat
603818.SS,QM HOME
603996.SS,Chunghsin Technology
600810.SS,SMIC
600158.SS,CSI
601699.SS,lu'an EED
600425.SS,qscc
600779.SS,SCSF
600182.SS,GITI TIRE CORP
600501.SS,Aerosun
601211.SS,GTJA
600435.SS,NNCC
601058.SS,SAILUN JINYU
600895.SS,ZJHTC
600688.SS,SPC
600982.SS,NBTP
600579.SS,THI
600868.SS,MEI YAN
600870.SS,XOCECO
600515.SS,HNA Infrastructure
600569.SS,AYIS
600186.SS,LHG
601010.SS,WFDSJ
600161.SS,BTBP
600235.SS,MFSP
600089.SS,TBEA
600408.SS,ANTAI GROUP
600647.SS,SHTD
600137.SS,Langsha
600203.SS,FFEC
600866.SS,STAR LAKE SCIENCE
600221.SS,HNA
600098.SS,GDG
601233.SS,TKGF
600074.SS,Protruly
600730.SS,CHINA HI-TECH
603766.SS,LONCIN
601368.SS,Greencity Water
603315.SS,FU-AN
603669.SS,Lionco
600855.SS,ASCF
600375.SS,HUALING XINGMA
601689.SS,Tuopu Group
600714.SS,Jinrui Mineral
600865.SS,"Baida Group Co.,Ltd."
600178.SS,DAAE
600617.SS,GX ENERGY
600699.SS,NJEC
600285.SS,Lingrui Pharma
600854.SS,"Jiangsu chunlan refrigerating equipment stock co.,ltd."
601168.SS,Western Mining
600961.SS,ZHUZHOU SMELTER
600844.SS,DHCT
600587.SS,SHINVA
601880.SS,DALIAN PORT
603167.SS,BHLD
600727.SS,LBC
600821.SS,TJQYC
600845.SS,Baosight
513030.SS,"Huaan Fund Management Co.,Ltd - Huaan Dax ETF"
603309.SS,Well Lead
600859.SS,Wangfujing
603299.SS,JSGF
600746.SS,SOPO
600139.SS,Western Resources
600793.SS,Yibin paper
600009.SS,"Shanghai International Airport Co., Ltd."
600165.SS,NSWRC
603636.SS,Linewell
600106.SS,cqrb
600489.SS,"Zhongjin Gold Corp., Ltd."
603123.SS,Cuiwei Tower
900903.SS,DZT
603158.SS,CZTL
500056.SS,E FUND MANAGEMENT KERUI
600759.SS,Geo-Jade Petroleum
603979.SS,Jchx
601099.SS,PACIFIC SECURITIES
511810.SS,China Southern Cash - Pass Money Market Fund
900952.SS,JZP
601222.SS,"Jiangsu Linyang Energy Co., Ltd."
600326.SS,TTC
600820.SS,STEC
600555.SS,"HNA Innovation Co., Ltd."
900909.SS,Shanghai Huayi Group Corporation Limited
600755.SS,ITG
603169.SS,LSHEC
601377.SS,Industrial Securities
600543.SS,GSMG
600502.SS,AWRD
600215.SS,CCJK
600033.SS,FUJIAN EXPRESSWAY
601390.SS,CHINA RAILWAY
600387.SS,Haiyue
600487.SS,HTGD
603328.SS,Ellington
600366.SS,YUNSHENG
600458.SS,TMT
600538.SS,Gofar Stock
600316.SS,HDAA
600201.SS,JINYU
600872.SS,JONJEE
600362.SS,JCCL
601002.SS,GEM-YEAR
603222.SS,Chimin
600802.SS,FJC
600258.SS,BTG Hotels
600176.SS,CJS
600352.SS,Zhejiang Longsheng
603601.SS,Zaisheng Technology
600547.SS,sd-gold
600838.SS,SHJB
600839.SS,"Sichuan Changhong Electric Co., Ltd."
600339.SS,CPEC
900908.SS,"Shanghai Chlor-Alkali Chemical Co., Ltd."
600721.SS,BHC
603789.SS,TAM
601599.SS,LGWH
600272.SS,SHKK
600490.SS,Pengxin Mining
600693.SS,FJDB
600373.SS,Chinese Media
600642.SS,Shenergy
600834.SS,Shentong Metro
510900.SS,E Fund Management Co - Hang Seng China Enterprises Index Fund
600028.SS,SINOPEC Corp.
900927.SS,SMTC
603020.SS,Apple Group
600708.SS,Bright Real Estate
600656.SS,ZHBY
603828.SS,"Suzhou Kelida Building & Decoration Co., Ltd"
600398.SS,Heilan Home
600097.SS,KCGJ
603085.SS,TC
600461.SS,HONGCHENG WATERWORKS
600117.SS,XSS
600557.SS,Kanion Pharmaceutical
600099.SS,LH
600093.SS,Easysight CO.
900957.SS,SH LINGYUN
600119.SS,Y.I.C.
603021.SS,SDHP
601919.SS,COSCO SHIP HOLD
603355.SS,KINGCLEAN
600624.SS,FUDAN FORWARD
500038.SS,500038.SS
600726.SS,HDECL
600300.SS,VVFB
600243.SS,QHHD
603999.SS,"Duzhe Publishing & Media Co., Ltd."
900948.SS,IMYCC/Yitai Coal
600808.SS,MAS C.L.
600658.SS,BEZ
600661.SS,SXN
600876.SS,LYG
600497.SS,Chihong Zinc
600970.SS,"Sinoma International Engineering Co., Ltd."
600476.SS,copote
900943.SS,SHKK
601518.SS,JLEC
603126.SS,Sinoma-ec/SEC
600126.SS,HZIS
601318.SS,PING AN OF CHINA
600891.SS,HQL
600208.SS,XINHU ZHONGBAO
600198.SS,DATANG TELECOM
600665.SS,TANDE
510180.SS,Shanghai SSE 180 ETF
600219.SS,Nanshan Aluminium
510120.SS,HFT SSE non-Cyclical Industry Exchange Traded Index Fund
600897.SS,XIAC
512330.SS,CSI 500 Information Technology Index ETF
603227.SS,Xuefeng Sci-Tech
511800.SS,E Fund Management Co. - Money Market Fund
600683.SS,MTL
600998.SS,Jointown
600228.SS,CJBJ
601888.SS,CITS
603699.SS,NEWAY
601985.SS,CNNP
600585.SS,ACC
600315.SS,Shanghai Jahwa
600666.SS,AURORA
600115.SS,CEA
